"10128464","1","aRest","N","N","N","N","N","N","N"
"10142437","2","bMeals","N","Y","Y","Y","N","N","N"
"10174467","2","aRest","N","N","N","N","N","N","N"
"10604758","1","aRest","N","N","N","N","N","N","N"
"10604758","1","bMeals","N","N","N","N","N","N","N"
"10604758","2","aRest","N","N","N","N","N","N","N"
"10604758","2","bMeals","N","N","N","N","N","N","N"
